Generation,Max Fitness,Mean Fitness,Median Fitness,Min Fitness
0,0.6666666666666666,0.04019999999999999,0.0,0.0
1,0.6666666666666666,0.06706666666666666,0.0,0.0
2,0.6666666666666666,0.11079999999999998,0.0,0.0
3,0.6666666666666666,0.15706666666666666,0.0,0.0
4,0.6666666666666666,0.23773333333333332,0.3333333333333333,0.0
5,0.6666666666666666,0.28266666666666673,0.3333333333333333,0.0
6,0.6666666666666666,0.2552666666666667,0.3333333333333333,0.0
7,0.6666666666666666,0.29340000000000005,0.3333333333333333,0.0
8,0.6666666666666666,0.29026666666666673,0.3333333333333333,0.0
9,0.6666666666666666,0.2994666666666667,0.3333333333333333,0.0
10,0.6666666666666666,0.2565333333333334,0.3333333333333333,0.0
11,0.6666666666666666,0.2898666666666667,0.3333333333333333,0.0
12,0.6666666666666666,0.287,0.34,0.0
13,0.6666666666666666,0.2915333333333333,0.34,0.0
14,0.6666666666666666,0.27586666666666665,0.34,0.0
15,0.6666666666666666,0.3114,0.3466666666666667,0.0
16,0.6666666666666666,0.32539999999999997,0.3466666666666667,0.0
17,0.6666666666666666,0.3473333333333333,0.35333333333333333,0.0
18,0.6666666666666666,0.37446666666666656,0.36666666666666664,0.0
19,0.6666666666666666,0.3950666666666666,0.38,0.0
20,0.6666666666666666,0.40819999999999995,0.42,0.0
21,0.6666666666666666,0.4172,0.5533333333333333,0.0
22,0.6666666666666666,0.46799999999999997,0.6333333333333333,0.0
23,0.6666666666666666,0.48539999999999994,0.6333333333333333,0.0
24,0.6666666666666666,0.46919999999999995,0.6333333333333333,0.0
25,0.6733333333333333,0.49879999999999997,0.6333333333333333,0.0
26,0.6733333333333333,0.48353333333333326,0.6633333333333333,0.0
27,0.6733333333333333,0.4757999999999999,0.6666666666666666,0.0
28,0.6733333333333333,0.46166666666666656,0.6666666666666666,0.0
29,0.6733333333333333,0.47133333333333327,0.6666666666666666,0.0
30,0.6733333333333333,0.4747999999999999,0.6666666666666666,0.0
31,0.6733333333333333,0.4868666666666666,0.6666666666666666,0.0
32,0.6733333333333333,0.4733999999999999,0.6666666666666666,0.0
33,0.6733333333333333,0.47059999999999996,0.6666666666666666,0.0
34,0.74,0.5210666666666667,0.6666666666666666,0.0
35,0.74,0.5036666666666666,0.6666666666666666,0.0
36,0.74,0.5378000000000001,0.6666666666666666,0.0
37,0.74,0.47519999999999996,0.6666666666666666,0.0
38,0.74,0.48153333333333337,0.6666666666666666,0.0
39,0.74,0.5227333333333334,0.6666666666666666,0.0
40,0.74,0.47039999999999993,0.6666666666666666,0.0
41,0.74,0.5004,0.6666666666666666,0.0
42,0.74,0.5135333333333333,0.6666666666666666,0.0
43,0.7533333333333333,0.5476000000000001,0.6733333333333333,0.0
44,0.7533333333333333,0.5462666666666667,0.6733333333333333,0.0
45,0.7533333333333333,0.5618000000000001,0.6766666666666667,0.0
46,0.7533333333333333,0.5546,0.68,0.0
47,0.7533333333333333,0.5842666666666666,0.68,0.0
48,0.7533333333333333,0.5685999999999999,0.68,0.0
49,0.7666666666666667,0.5842666666666666,0.68,0.0
50,0.7666666666666667,0.603,0.74,0.0
51,0.7666666666666667,0.5720000000000001,0.74,0.0
52,0.7666666666666667,0.5904666666666666,0.7533333333333333,0.0
53,0.8066666666666666,0.6081999999999997,0.7533333333333333,0.0
54,0.8066666666666666,0.6341333333333332,0.7533333333333333,0.0
55,0.8066666666666666,0.6372666666666666,0.7533333333333333,0.0
56,0.8133333333333334,0.6145333333333333,0.7533333333333333,0.0
57,0.8133333333333334,0.6077999999999999,0.7533333333333333,0.0
58,0.8133333333333334,0.6107333333333332,0.7533333333333333,0.0
59,0.8133333333333334,0.6287333333333333,0.7533333333333333,0.0
60,0.8133333333333334,0.6167999999999999,0.7533333333333333,0.0
61,0.8133333333333334,0.6023333333333332,0.7533333333333333,0.0
62,0.8133333333333334,0.5792666666666665,0.7533333333333333,0.0
63,0.8133333333333334,0.5975333333333332,0.7533333333333333,0.0
64,0.8133333333333334,0.5807999999999999,0.7533333333333333,0.0
65,0.8133333333333334,0.6162666666666665,0.7533333333333333,0.0
66,0.82,0.6123333333333333,0.7666666666666667,0.0
67,0.82,0.6098666666666667,0.7666666666666667,0.0
68,0.82,0.6282,0.7666666666666667,0.0
69,0.82,0.6019999999999999,0.7666666666666667,0.0
70,0.82,0.5744,0.7666666666666667,0.0
71,0.82,0.6087333333333333,0.7666666666666667,0.0
72,0.8333333333333334,0.6273333333333332,0.7666666666666667,0.0
73,0.8333333333333334,0.5848,0.7766666666666666,0.0
74,0.8333333333333334,0.606,0.7866666666666666,0.0
75,0.8333333333333334,0.61,0.8066666666666666,0.0
76,0.8333333333333334,0.6185333333333333,0.8133333333333334,0.0
77,0.8333333333333334,0.6065333333333333,0.8133333333333334,0.0
78,0.8333333333333334,0.6565333333333334,0.8133333333333334,0.0
79,0.8333333333333334,0.6680000000000001,0.8166666666666667,0.0
80,0.8333333333333334,0.6236,0.82,0.0
81,0.84,0.6624,0.82,0.0
82,0.8466666666666667,0.6730666666666667,0.82,0.0
83,0.8466666666666667,0.6633333333333334,0.82,0.0
84,0.8466666666666667,0.6544000000000001,0.82,0.0
85,0.8466666666666667,0.6433333333333333,0.8333333333333334,0.0
86,0.8466666666666667,0.6855999999999999,0.8333333333333334,0.0
87,0.8466666666666667,0.6708000000000002,0.8333333333333334,0.0
88,0.8466666666666667,0.6774666666666667,0.8333333333333334,0.0
89,0.8466666666666667,0.6716,0.8333333333333334,0.0
90,0.8466666666666667,0.6486,0.8333333333333334,0.0
91,0.8466666666666667,0.6742666666666666,0.8333333333333334,0.0
92,0.8466666666666667,0.6918666666666666,0.8333333333333334,0.0
93,0.8533333333333334,0.6742,0.84,0.0
94,0.8533333333333334,0.6465333333333332,0.84,0.0
95,0.8533333333333334,0.6700666666666666,0.84,0.0
96,0.8533333333333334,0.648,0.84,0.0
97,0.8533333333333334,0.6625333333333333,0.84,0.0
98,0.8533333333333334,0.7051333333333335,0.8466666666666667,0.0
99,0.8533333333333334,0.6777333333333334,0.8466666666666667,0.0
